training,ham,In the end she might still vomit but its okay. Not everything will come out.,,,
training,ham,How are you with moneY...as in to you...money aint a thing....how are you sha!,,,
training,ham,It has everything to do with the weather. Keep extra warm. Its a cold but nothing serious. Pls lots of vitamin c,,,
training,ham,Hey gals.. Anyone of u going down to e driving centre tmr?,,,
training,ham,I'm always on yahoo messenger now. Just send the message to me and i.ll get it you may have to send it in the mobile mode sha but i.ll get it. And will reply.,,,
training,ham,I'm putting it on now. It should be ready for  &lt;TIME&gt; ,,,
training,ham,"Time n Smile r the two crucial things in our life. Sometimes time makes us to forget smile, and sometimes someone's smile makes us to forget time gud noon",,,
training,spam,"SMS. ac JSco: Energy is high, but u may not know where 2channel it. 2day ur leadership skills r strong. Psychic? Reply ANS w/question. End? Reply END JSCO",,,
training,ham,Host-based IDPS for linux systems.,,,
training,spam,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call",,,
training,ham,Don no da:)whats you plan?,,,
training,ham,Ill be there on  &lt;#&gt;  ok.,,,
training,ham,Oh my God. I'm almost home,,,
training,ham,Total video converter free download type this in google search:),,,
training,spam,Thanks for the Vote. Now sing along with the stars with Karaoke on your mobile. For a FREE link just reply with SING now.,,,
training,ham,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da.",,,
training,ham,Sounds like something that someone testing me would sayy,,,
training,ham,When u love someone Dont make them to love u as much as u do. But Love them so much that they dont want to be loved by anyone except you... Gud nit.,,,
training,ham,"Pete,is this your phone still? Its Jenny from college and Leanne.what are you up to now?:)",,,
training,ham,Oops sorry. Just to check that you don't mind picking me up tomo at half eight from station. Would that be ok?,,,
training,ham,"Hey sweet, I was wondering when you had a moment if you might come to me ? I want to send a file to someone but it won't go over yahoo for them because their connection sucks, remember when you set up that page for me to go to and download the format disc ? Could you tell me how to do that ? Or do you know some other way to download big files ? Because they can download stuff directly from the internet. Any help would be great, my prey ... *teasing kiss*",,,
training,ham,Hows the champ just leaving glasgow!,,,
training,ham,K:)all the best:)congrats...,,,
training,ham,I wonder if you'll get this text?,,,
training,ham,I need to come home and give you some good lovin...,,,
training,spam,Our brand new mobile music service is now live. The free music player will arrive shortly. Just install on your phone to browse content from the top artists.,,,
training,ham,Shall i ask one thing if you dont mistake me.,,,
training,ham,Check wid corect speling i.e. Sarcasm,,,
training,spam,"URGENT! Your Mobile No was awarded a å£2,000 Bonus Caller Prize on 1/08/03! This is our 2nd attempt to contact YOU! Call 0871-4719-523 BOX95QU BT National Rate",,,
training,ham,Are you angry with me. What happen dear,,,
training,ham,I thk u dun haf 2 hint in e forum already lor... Cos i told ron n darren is going 2 tell shuhui.,,,
training,ham,Yup ok thanx...,,,
training,ham,Hi:)cts employee how are you?,,,
training,ham,Pls pls find out from aunt nike.,,,
training,ham,"Wow ... I love you sooo much, you know ? I can barely stand it ! I wonder how your day goes and if you are well, my love ... I think of you and miss you",,,
training,ham,No screaming means shouting..,,,
training,ham,Hey what happen de. Are you alright.,,,
training,ham,Should I have picked up a receipt or something earlier,,,
training,ham,I think chennai well settled?,,,
training,ham,Oh dang! I didn't mean o send that to you! Lol!,,,
training,ham,Unfortunately i've just found out that we have to pick my sister up from the airport that evening so don't think i'll be going out at all. We should try to go out one of th,,,
training,ham,Horrible bf... I now v hungry...,,,
training,ham,Remember on that day..,,,
training,spam,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,,,
training,ham,How's it feel? Mr. Your not my real Valentine just my yo Valentine even tho u hardly play!!,,,
training,ham,All sounds good. Fingers . Makes it difficult to type,,,
training,ham,Midnight at the earliest,,,
training,ham,You're not sure that I'm not trying to make xavier smoke because I don't want to smoke after being told I smoke too much?,,,
training,ham,K come to nordstrom when you're done,,,
training,ham,Do u konw waht is rael FRIENDSHIP Im gving yuo an exmpel: Jsut ese tihs msg.. Evrey splleing of tihs msg is wrnog.. Bt sitll yuo can raed it wihtuot ayn mitsake.. GOODNIGHT &amp; HAVE A NICE SLEEP..SWEET DREAMS..,,,
training,ham,Now press conference da:),,,
training,spam,"Hello from Orange. For 1 month's free access to games, news and sport, plus 10 free texts and 20 photo messages, reply YES. Terms apply: www.orange.co.uk/ow",,,
training,ham,After completed degree. There is no use in joining finance.,,,
training,ham,"Good afternoon, my love ! Any job prospects ? Are you missing me ? What do you do ? Are you being lazy and bleak, hmmm ? Or happy and filled with my love ?",,,
training,ham,Shant disturb u anymore... Jia you...,,,
training,ham,Bishan lar nearer... No need buy so early cos if buy now i gotta park my car...,,,
training,ham,"Me, i dont know again oh",,,
training,ham,Dude sux for snake. He got old and raiden got buff,,,
training,ham,He says hi and to get your ass back to south tampa (preferably at a kegger),,,
training,ham,In e msg jus now. U said thanks for gift.,,,
training,ham,U too...,,,
training,ham,Ok how you dear. Did you call chechi,,,
training,ham,Yeah we do totes. When u wanna?,,,
training,ham,Ok i found dis pierre cardin one which looks normal costs 20 its on sale.,,,
training,ham,Good sleep is about rhythm. The person has to establish a rhythm that the body will learn and use. If you want to know more :-),,,
training,ham,Wat r u doing?,,,
training,ham,Message from . I am at Truro Hospital on ext. You can phone me here. as I have a phone by my side,,,
training,ham,"Single line with a big meaning::::: \Miss anything 4 ur \""Best Life\"" but"," don't miss ur best life for anything... Gud nyt...""",,
training,ham,"Just got some gas money, any chance you and the gang want to go on a grand nature adventure?",,,
training,ham,Dnt worry...use ice pieces in a cloth pack.also take 2 tablets.,,,
training,ham,Dude just saw a parked car with its sunroof popped up. Sux,,,
training,ham,Get ready to put on your excellent sub face :),,,
training,ham,Tmrw. Im finishing 9 doors,,,
training,ham,"The  &lt;#&gt; g that i saw a few days ago, the guy wants sell wifi only for  &lt;#&gt;  and with 3g for  &lt;#&gt; . That's why i blanked him.",,,
training,ham,I am late. I will be there at,,,
training,ham,"whatever, im pretty pissed off.",,,
training,ham,Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy,,,
training,ham,I dont have that much image in class.,,,
training,ham,No:-)i got rumour that you going to buy apartment in chennai:-),,,
training,ham,Near kalainar tv office.thenampet,,,
training,spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC 08718720201 HG/Suite342/2Lands Row/W1J6HL,,,
training,spam,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now! HG/Suite342/2Lands Row/W1J6HL,,,
training,ham,My sis is catching e show in e afternoon so i'm not watching w her. So c u wan 2 watch today or tmr lor.,,,
training,ham,"Sounds gd... Haha... Can... Wah, u yan jiu so fast liao...",,,
training,ham,No. To be nosy I guess. Idk am I over reacting if I'm freaked?,,,
training,ham,"Remember all those whom i hurt during days of satanic imposter in me.need to pay a price,so be it.may destiny keep me going and as u said pray that i get the mind to get over the same.",,,
training,ham,How to Make a girl Happy? It's not at all difficult to make girls happy. U only need to be... 1. A friend 2. Companion 3. Lover 4. Chef . . .  &lt;#&gt; . Good listener  &lt;#&gt; . Organizer  &lt;#&gt; . Good boyfriend  &lt;#&gt; . Very clean  &lt;#&gt; . Sympathetic  &lt;#&gt; . Athletic  &lt;#&gt; . Warm . . .  &lt;#&gt; . Courageous  &lt;#&gt; . Determined  &lt;#&gt; . True  &lt;#&gt; . Dependable  &lt;#&gt; . Intelligent . . .  &lt;#&gt; . Psychologist  &lt;#&gt; . Pest exterminator  &lt;#&gt; . Psychiatrist  &lt;#&gt; . Healer . .  &lt;#&gt; . Stylist  &lt;#&gt; . Driver . . Aaniye pudunga venaam..,,,
training,ham,"Why is that, princess? I bet the brothas are all chasing you!",,,
training,ham,"I shall book chez jules for half eight, if that's ok with you?",,,
training,ham,Hhahhaahahah rofl wtf nig was leonardo in your room or something,,,
training,ham,"Yep, at derek's house now, see you Sunday &lt;3",,,
training,ham,"It's cool, let me know before it kicks off around  &lt;#&gt; , I'll be out and about all day",,,
training,ham,"Sorry, I'll call later",,,
training,ham,I was wondering if it would be okay for you to call uncle john and let him know that things are not the same in nigeria as they r here. That  &lt;#&gt;  dollars is 2years sent and that you know its a strain but i plan to pay back every dime he gives. Every dime so for me to expect anything from you is not practical. Something like that.,,,
training,ham,There are no other charges after transfer charges and you can withdraw anyhow you like,,,
training,ham,"Dont search love, let love find U. Thats why its called falling in love, bcoz U dont force yourself, U just fall and U know there is smeone to hold U... BSLVYL",,,
training,ham,At 4. Let's go to bill millers,,,
training,ham,I love you. You set my soul on fire. It is not just a spark. But it is a flame. A big rawring flame. XoXo,,,
training,ham,"Somewhr someone is surely made 4 u. And God has decided a perfect time to make u meet dat person. . . . till den, . . . . . Enjoy ur crushes..!!!;-)",,,
training,ham,That's my honeymoon outfit. :),,,
training,ham,Will it help if we propose going back again tomorrow,,,
training,spam,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08719899230 Identifier Code: 41685 Expires 07/11/04,,,
training,ham,Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:,,,
training,ham,Pls confirm the time to collect the cheque.,,,
training,spam,As a Registered Subscriber yr draw 4 a å£100 gift voucher will b entered on receipt of a correct ans. When are the next olympics. Txt ans to 80062,,,
training,spam,URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm,,,
training,ham,Daddy will take good care of you :),,,
training,ham,"Yeah probably, I still gotta check out with leo",,,
training,ham,K.then any other special?,,,
training,ham,Carlos is taking his sweet time as usual so let me know when you and patty are done/want to smoke and I'll tell him to haul ass,,,
training,ham,Ok pa. Nothing problem:-),,,
training,ham,Have you heard about that job? I'm going to that wildlife talk again tonight if u want2come. Its that2worzels and a wizzle or whatever it is?! ,,,
training,ham,"God picked up a flower and dippeditinaDEW, lovingly touched itwhichturnedinto u, and the he gifted tomeandsaid,THIS FRIEND IS 4U",,,
training,ham,When you came to hostel.,,,
training,ham,Ok no prob... I'll come after lunch then...,,,
training,ham,Jus telling u dat i'll b leaving 4 shanghai on 21st instead so we'll haf more time 2 meet up cya...,,,
training,ham,Are your freezing ? Are you home yet ? Will you remember to kiss your mom in the morning? Do you love me ? Do you think of me ? Are you missing me yet ?,,,
training,ham,You all ready for * big day tomorrow?,,,
training,ham,I'll probably be around mu a lot,,,
training,ham,645,,,
training,spam,RT-KIng Pro Video Club>> Need help? info@ringtoneking.co.uk or call 08701237397 You must be 16+ Club credits redeemable at www.ringtoneking.co.uk! Enjoy!,,,
training,ham,Thnx dude. u guys out 2nite?,,,
training,ham,Me sef dey laugh you. Meanwhile how's my darling anjie!,,,
training,ham,Mm i had my food da from out,,,
training,ham,"K, makes sense, btw carlos is being difficult so you guys are gonna smoke while I go pick up the second batch and get gas",,,
training,ham,Did u download the fring app?,,,
training,ham,The 2 oz guy is being kinda flaky but one friend is interested in picking up $ &lt;#&gt;  worth tonight if possible,,,
training,ham,Friends that u can stay on fb chat with,,,
training,ham,"Fuck babe, I miss you sooooo much !! I wish you were here to sleep with me ... My bed is so lonely ... I go now, to sleep ... To dream of you, my love ...",,,
training,ham,"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, being 'SIMPLE' is very difficult.. Gud nte.:-",,,
training,spam,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599,,,
training,ham,"Ah, well that confuses things, doesn‰Û÷t it?",,,
training,spam,500 free text msgs. Just text ok to 80488 and we'll credit your account,,,
training,ham,Hi Dear Call me its urgnt. I don't know whats your problem. You don't want to work or if you have any other problem at least tell me. Wating for your reply.,,,
training,ham,Dear how you. Are you ok?,,,
training,spam,"You have been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday Worth å£350! To Claim, Call London 02072069400. Bx 526, SW73SS",,,
training,ham,Yes princess! I want to make you happy...,,,
training,ham,Sounds like you have many talents! would you like to go on a dinner date next week?,,,
training,ham,I am going to film 2day da. At 6pm. Sorry da.,,,
training,ham,We not watching movie already. Xy wants 2 shop so i'm shopping w her now.,,,
training,ham,Hello my little party animal! I just thought I'd buzz you as you were with your friends ...*grins*... Reminding you were loved and send a naughty adoring kiss,,,
training,ham,Yesterday its with me only . Now am going home.,,,
training,spam,"Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p",,,
training,ham,"You have come into my life and brought the sun ..Shiny down on me, warming my heart. Putting a constant smile on my face ... Making me feel loved and cared for",,,
training,ham,"No shit, but I wasn't that surprised, so I went and spent the evening with that french guy I met in town here and we fooled around a bit but I didn't let him fuck me",,,
training,spam,"0A$NETWORKS allow companies to bill for SMS, so they are responsible for their \suppliers\"""," just as a shop has to give a guarantee on what they sell. B. G.""",,
training,ham,Great comedy..cant stop laughing da:),,,
training,spam,FreeMsg:Feelin kinda lnly hope u like 2 keep me company! Jst got a cam moby wanna c my pic?Txt or reply DATE to 82242 Msg150p 2rcv Hlp 08712317606 stop to 82242,,,
training,ham,"Alright, we're all set here, text the man",,,
training,ham,"Hi , where are you? We're at  and they're not keen to go out i kind of am but feel i shouldn't so can we go out tomo, don't mind do you?",,,
training,ham,Sleeping nt feeling well,,,
training,ham,U WILL SWITCH YOUR FONE ON DAMMIT!!,,,
training,ham,India have to take lead:),,,
training,ham,I.ll post her out l8r. In class,,,
training,ham,Thts wat Wright Brother did to fly..,,,
training,ham,"Evening * v good if somewhat event laden. Will fill you in, don't you worry ‰Û_ Head * ok but throat * wrecked. See you at six then!",,,
training,ham,If u laugh really loud.. If u talk spontaneously.. If u dont care what others feel.. U are probably with your dear &amp; best friends.. GOODEVENING Dear..:),,,
training,ham,ITS A LAPTOP TAKE IT WITH YOU.,,,
training,ham,I dont have any of your file in my bag..i was in work when you called me.i 'll tell you if i find anything in my room.,,,
training,ham,I wan but too early lei... Me outside now wun b home so early... Neva mind then...,,,
training,spam,"For ur chance to win a å£250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk",,,
training,ham,I was at bugis juz now wat... But now i'm walking home oredi... ÌÏ so late then reply... I oso saw a top dat i like but din buy... Where r Ì_ now? ,,,
training,ham,"Wishing you and your family Merry \X\"" mas and HAPPY NEW Year in advance..""",,,
training,ham,At 7 we will go ok na.,,,
training,ham,Yes I posted a couple of pics on fb. There's still snow outside too. I'm just waking up :),,,
training,ham,S:-)if we have one good partnership going we will take lead:),,,
training,spam,RGENT! This is the 2nd attempt to contact U!U have WON å£1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. maxå£7. 50,,,
training,ham,"Yeah, where's your class at?",,,
training,ham,No just send to you. Bec you in temple na.,,,
training,ham,"You aren't coming home between class, right? I need to work out and shower!",,,
training,spam,Hi if ur lookin 4 saucy daytime fun wiv busty married woman Am free all next week Chat now 2 sort time 09099726429 JANINExx Callså£1/minMobsmoreLKPOBOX177HP51FL,,,
training,ham,S but mostly not like that.,,,
training,ham,ÌÏ v ma fan...,,,
training,ham,Dunno cos i was v late n when i reach they inside already... But we ate spageddies lor... It's e gals who r laughing at me lor...,,,
training,ham,Guess who spent all last night phasing in and out of the fourth dimension,,,
training,ham,So now my dad is gonna call after he gets out of work and ask all these crazy questions.,,,
training,ham,"Yes..but they said its IT.,",,,
training,ham,Very hurting n meaningful lines ever: \I compromised everything for my love," But at d end my love compromised me for everything:-(\"".. Gud mornin:-)""",,
training,ham,Lmao!nice 1,,,
training,ham,Glad to see your reply.,,,
training,spam,URGENT! We are trying to contact U. Todays draw shows that you have won a å£800 prize GUARANTEED. Call 09050001295 from land line. Claim A21. Valid 12hrs only,,,
training,spam,Monthly password for wap. mobsi.com is 391784. Use your wap phone not PC.,,,
training,ham,Nah dub but je still buff,,,
training,ham,Painful words- \I thought being Happy was the most toughest thing on Earth... But," the toughest is acting Happy with all unspoken pain inside..\""""",,
training,ham,"Yeah, that's fine! It's å£6 to get in, is that ok? ",,,
training,ham,Lol where do u come up with these ideas?,,,
training,ham,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas",,,
training,ham,"Today is \song dedicated day..\"" Which song will u dedicate for me? Send this to all ur valuable frnds but first rply me...""",,,
training,ham,Okay... We wait ah,,,
training,ham,Y lei?,,,
training,ham,HI BABE U R MOST LIKELY TO BE IN BED BUT IM SO SORRY ABOUT TONIGHT! I REALLY WANNA SEE U TOMORROW SO CALL ME AT 9. LOVE ME XXX,,,
training,ham,Already am squatting is the new way of walking,,,
training,ham,Do you want bold 2 or bb torch,,,
training,ham,Cramps stopped. Going back to sleep,,,
training,spam,todays vodafone numbers ending with 0089(my last four digits) are selected to received a å£350 award. If your number matches please call 09063442151 to claim your å£350 award,,,
training,spam,Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870,,,
training,ham,Nan sonathaya soladha. Why boss?,,,
training,ham,Bring tat cd don forget,,,
training,spam,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country the Algarve is in? Txt ansr to 82277. å£1.50 SP:Tyrone,,,
training,ham,I don't know but I'm raping dudes at poker,,,
training,ham,Weightloss! No more girl friends. Make loads of money on ebay or something. And give thanks to God.,,,
training,ham,Was gr8 to see that message. So when r u leaving? Congrats dear. What school and wat r ur plans.,,,
training,ham,ÌÏ eatin later but i'm eatin wif my frens now lei... ÌÏ going home first? ,,,
training,ham,Finish already... Yar they keep saying i mushy... I so embarrassed ok...,,,
training,ham,"Sorry man, my stash ran dry last night and I can't pick up more until sunday",,,
training,ham,Hai priya are you right. What doctor said pa. Where are you.,,,
training,spam,"Free msg. Sorry, a service you ordered from 81303 could not be delivered as you do not have sufficient credit. Please top up to receive the service.",,,
training,ham,Ok...,,,
training,ham,Please ask mummy to call father,,,
training,ham,Can come my room but cannot come my house cos my house still messy... Haha...,,,
training,ham,I have lost 10 kilos as of today!,,,
training,ham,Just taste fish curry :-P,,,
training,ham,What can i do? Might accidant tookplace between somewhere ghodbandar rd. Traffic moves slovely. So plz slip &amp; don't worry.,,,
training,ham,Yun ah.now Ì_ wkg where?btw if Ì_ go nus sc. ÌÏ wana specialise in wad?,,,
training,ham,Yes! I am a one woman man! Please tell me your likes and dislikes in bed...,,,
training,ham,Was doing my test earlier. I appreciate you. Will call you tomorrow.,,,
training,ham,"How's my loverboy doing ? What does he do that keeps him from coming to his Queen, hmmm ? Doesn't he ache to speak to me ? Miss me desparately ?",,,
training,ham,U meet other fren dun wan meet me ah... Muz b a guy rite...,,,
training,ham,"(No promises on when though, haven't even gotten dinner yet)",,,
training,ham,I got your back! Do you have any dislikes in bed?,,,
training,ham,o turns out i had stereo love on mi phone under the unknown album.,,,
training,spam,Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX,,,
training,ham,Yeah I don't see why not,,,
training,ham,Asking do u knw them or nt? May be ur frnds or classmates?,,,
training,ham,"Sorry about earlier. Putting out fires.Are you around to talk after 9? Or do you actually have a life, lol!",,,
training,spam,WOW! The Boys R Back. TAKE THAT 2007 UK Tour. Win VIP Tickets & pre-book with VIP Club. Txt CLUB to 81303. Trackmarque Ltd info@vipclub4u.,,,
training,ham,"As in missionary hook up, doggy hook up, standing...|",,,
training,ham,Then u better go sleep.. Dun disturb u liao.. U wake up then msg me lor..,,,
training,ham,"Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose.",,,
training,ham,Am watching house ‰ÛÒ very entertaining ‰ÛÒ am getting the whole hugh laurie thing ‰ÛÒ even with the stick ‰ÛÒ indeed especially with the stick.,,,
training,ham,Thought praps you meant another one. Goodo! I'll look tomorrow ,,,
training,ham,"Hi Jon, Pete here, Ive bin 2 Spain recently & hav sum dinero left, Bill said u or ur åÔrents mayb interested in it, I hav 12,000pes, so around å£48, tb, James.",,,
training,ham,There bold 2  &lt;#&gt; . Is that yours,,,
training,ham,You know there is. I shall speak to you in  &lt;#&gt;  minutes then,,,
training,ham,"\ALRITE HUNNY!WOT U UP 2 2NITE? DIDNT END UP GOIN DOWN TOWN JUS DA PUB INSTEAD! JUS CHILLIN AT DA MO IN ME BEDROOM!LOVE JEN XXX.\""""",,,
training,ham,I went to project centre,,,
training,ham,As per your request 'Maangalyam (Alaipayuthe)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,,,
training,ham,Lol yeah at this point I guess not,,,
training,ham,Doing project w frens lor. ,,,
training,ham,Lol. Well quality aint bad at all so i aint complaining,,,
training,ham,"K, can that happen tonight?",,,
training,spam,"Hi, this is Mandy Sullivan calling from HOTMIX FM...you are chosen to receive å£5000.00 in our Easter Prize draw.....Please telephone 09041940223 to claim before 29/03/05 or your prize will be transferred to someone else....",,,
training,ham,"I think we're going to finn's now, come",,,
training,ham,Why tired what special there you had,,,
training,ham,I will come tomorrow di,,,
training,ham,I cant pick the phone right now. Pls send a message,,,
training,ham,K go and sleep well. Take rest:-).,,,
training,ham,U guys never invite me anywhere :(,,,
training,spam,UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise ofå£2000 CASH 18+only. To opt out txt X to 07786200117,,,
training,ham,I can do that! I want to please you both inside and outside the bedroom...,,,
training,ham,"\EY! CALM DOWNON THEACUSATIONS.. ITXT U COS IWANA KNOW WOTU R DOIN AT THEW/END... HAVENTCN U IN AGES..RING ME IF UR UP4 NETHING SAT.LOVE J XXX.\""""",,,
training,ham,I love to wine and dine my lady!,,,
training,spam,Someone has conacted our dating service and entered your phone because they fancy you!To find out who it is call from landline 09111030116. PoBox12n146tf15,,,
training,ham,"IåÕm cool ta luv but v.tired 2 cause i have been doin loads of planning all wk, we have got our social services inspection at the nursery! Take care & spk sn x.",,,
training,ham,I don know account details..i will ask my mom and send you.my mom is out of reach now.,,,
training,ham,I think u have the wrong number.,,,
training,ham,Feel Yourself That You Are Always Happy.. Slowly It Becomes Your Habit &amp; Finally It Becomes Part Of Your Life.. Follow It.. Happy Morning &amp; Have A Happy Day:),,,
training,ham,DO NOT B LATE LOVE MUM,,,
training,ham,Got it..mail panren paru..,,,
training,ham,* Was thinking about chuckin ur red green n black trainners 2 save carryin them bac on train,,,
training,ham,Give one miss from that number please,,,
training,ham,Jus came back fr lunch wif my sis only. U leh?,,,
training,ham,How is your schedule next week? I am out of town this weekend.,,,
training,ham,Really good:)dhanush rocks once again:),,,
training,ham,Lmao ok I wont be needing u to do my hair anymore.,,,
training,ham,"Miss ya, need ya, want ya, love ya.",,,
training,ham,Sorry i'm not free...,,,
training,ham,Do u ever get a song stuck in your head for no reason and it won't go away til u listen to it like 5 times?,,,
training,ham,Nt yet chikku..simple habba..hw abt u?,,,
training,ham,"Got ur mail Dileep.thank you so muchand look forward to lots of support...very less contacts here,remember one venugopal you mentioned.tomorrow if not late,i shall try to come up till there.goodnight dear.",,,
training,ham,Sometimes Heart Remembrs someone Very much... Forgets someone soon... Bcoz Heart will not like everyone. But liked ones will be Remembered Everytime... BSLVYL,,,
training,ham,Joy's father is John. Then John is the NAME of Joy's father. Mandan,,,
training,spam,Hi 07734396839 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY å£10 at TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&,,,
training,ham,Hi this is yijue... It's regarding the 3230 textbook it's intro to algorithms second edition... I'm selling it for $50...,,,
training,spam,SMS AUCTION You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,,,
training,ham,"K, want us to come by now?",,,
training,ham,How. Its a little difficult but its a simple way to enter this place,,,
training,ham,Ha... Both of us doing e same thing. But i got tv 2 watch. U can thk of where 2 go tonight or u already haf smth in mind...,,,
training,ham,Dont show yourself. How far. Put new pictures up on facebook.,,,
training,ham,Watching tv now. I got new job :),,,
training,ham,"Good afternoon sexy buns! How goes the job search ? I wake and you are my first thought as always, my love. I wish your fine and happy and know I adore you!",,,
training,ham,"I'm not coming over, do whatever you want",,,
training,ham,"Its ok chikku, and its my 1 of favourite song..:-)",,,
training,ham,Did u see what I posted on your Facebook?,,,
training,spam,Call FREEPHONE 0800 542 0578 now!,,,
training,spam,Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase,,,
training,ham,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st \Ur Lovely Friendship\""... good morning dear""",,,
training,spam,"Loan for any purpose å£500 - å£75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'",,,
training,spam,BIG BROTHER ALERT! The computer has selected u for 10k cash or #150 voucher. Call 09064018838. NTT PO Box CRO1327 18+ BT Landline Cost 150ppm mobiles vary,,,
training,ham,";-( oh well, c u later",,,
training,ham,My uncles in Atlanta. Wish you guys a great semester.,,,
training,ham,No dear i do have free messages without any recharge. Hi hi hi,,,
training,ham,"Dont search love, let love find U. Thats why its called falling in love, bcoz U dont force yourself, U just fall and U know there is smeone to hold U... BSLVYL",,,
training,ham,I dun believe u. I thk u told him.,,,
training,ham,"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!",,,
training,ham,Yes:)sura in sun tv.:)lol.,,,
training,ham,Arun can u transfr me d amt,,,
training,ham,Takin a shower now but yeah I'll leave when I'm done,,,
training,ham,Am not working but am up to eyes in philosophy so will text u later when a bit more free for chat...,,,
training,ham,U havenåÕt lost me ill always b here 4u.i didnåÕt intend 2 hurt u but I never knew how u felt about me when Iwas+marine&thatåÕs what itried2tell urmom.i careabout u,,,
training,spam,"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk",,,
training,ham,You bad girl. I can still remember them,,,
training,ham,How much i gave to you. Morning.,,,
training,ham,"I hope your alright babe? I worry that you might have felt a bit desparate when you learned the job was a fake ? I am here waiting when you come back, my love",,,
training,ham,"Hey, can you tell me blake's address? Carlos wanted me to meet him there but I got lost and he's not answering his phone",,,
training,ham,Can i get your opinion on something first?,,,
training,ham,That one week leave i put know that time. Why.,,,
training,ham,"If we hit it off, you can move in with me :)",,,
training,ham,excellent. I spent  &lt;#&gt;  years in the Air Force. Iraq and afghanistan. I am stable and honest. do you like traveling?,,,
training,ham,I wanna watch that movie,,,
training,ham,Ok lor thanx... ÌÏ in school?,,,
training,ham,I'm in class. Did you get my text.,,,
training,ham,The bus leaves at  &lt;#&gt; ,,,
training,ham,God bless.get good sleep my dear...i will pray!,,,
training,spam,Todays Voda numbers ending 1225 are selected to receive a å£50award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app ,,,
training,ham,Do have a nice day today. I love you so dearly.,,,
training,ham,Aiyo a bit pai seh Ì_ noe... Scared he dun rem who i am then die... Hee... But he become better lookin oredi leh...,,,
training,ham,"Aight, I'll ask a few of my roommates",,,
training,ham,"Now, whats your house # again ? And do you have any beer there ?",,,
training,ham,Do Ì_ all wan 2 meet up n combine all the parts? How's da rest of da project going?,,,
training,ham,"\Getting tickets 4 walsall tue 6 th march. My mate is getting me them on sat. ill pay my treat. Want 2 go. Txt bak .Terry\""""",,,
